fir_number,district,ward,crime_type,severity,latitude,longitude,timestamp,description,accused_names
DEMO-20260724-01028,Chitradurga,Chitradurga Demo Zone 4,Fraud,5,14.211399,76.412969,2026-07-14T01:04:43,Synthetic demo record: fraud reported in Chitradurga.,Demo Associate 185|Demo Associate 184|Demo Associate 181
DEMO-20260724-01029,Hassan,Hassan Demo Zone 1,Fraud,5,13.014004,76.095829,2026-05-19T01:10:43,Synthetic demo record: fraud reported in Hassan.,Demo Associate 046
DEMO-20260724-01030,Mysuru,Mysuru Demo Zone 3,Dispute,4,12.314292,76.599086,2026-06-10T11:49:43,Synthetic demo record: dispute reported in Mysuru.,Demo Associate 184
DEMO-20260724-01031,Koppal,Koppal Demo Zone 2,Assault,7,15.307105,76.123206,2026-06-01T07:42:43,Synthetic demo record: assault reported in Koppal.,Demo Associate 147
DEMO-20260724-01032,Ballari,Ballari Demo Zone 2,Dispute,4,15.162321,76.888587,2026-06-09T13:15:43,Synthetic demo record: dispute reported in Ballari.,Demo Associate 024
DEMO-20260724-01033,Raichur,Raichur Demo Zone 1,Dispute,3,16.23104,77.370948,2026-07-14T21:00:43,Synthetic demo record: dispute reported in Raichur.,Demo Associate 210|Demo Associate 219
DEMO-20260724-01034,Ballari,Ballari Demo Zone 2,Theft,4,15.107303,76.911608,2026-05-27T08:48:43,Synthetic demo record: theft reported in Ballari.,Demo Associate 025|Demo Associate 031|Demo Associate 034
DEMO-20260724-01035,Tumakuru,Tumakuru Demo Zone 3,Theft,5,13.299956,77.072876,2026-04-29T16:48:43,Synthetic demo record: theft reported in Tumakuru.,Demo Associate 024|Demo Associate 023|Demo Associate 030
DEMO-20260724-01036,Bidar,Bidar Demo Zone 4,Theft,3,17.934923,77.560518,2026-05-26T09:52:43,Synthetic demo record: theft reported in Bidar.,Demo Associate 110
DEMO-20260724-01037,Dakshina Kannada,Dakshina Kannada Demo Zone 2,Assault,6,12.959175,74.814274,2026-05-08T17:36:43,Synthetic demo record: assault reported in Dakshina Kannada.,Demo Associate 205|Demo Associate 219
DEMO-20260724-01038,Tumakuru,Tumakuru Demo Zone 1,Burglary,7,13.296748,77.106903,2026-05-18T01:58:43,Synthetic demo record: burglary reported in Tumakuru.,Demo Associate 025
DEMO-20260724-01039,Dharwad,Dharwad Demo Zone 4,Fraud,5,15.478,75.046752,2026-07-06T23:19:43,Synthetic demo record: fraud reported in Dharwad.,Demo Associate 012|Demo Associate 006
DEMO-20260724-01040,Koppal,Koppal Demo Zone 2,Theft,3,15.315701,76.163443,2026-06-21T02:16:43,Synthetic demo record: theft reported in Koppal.,Demo Associate 141
DEMO-20260724-01041,Vijayanagara,Vijayanagara Demo Zone 1,Burglary,5,15.324242,76.472814,2026-06-07T01:55:43,Synthetic demo record: burglary reported in Vijayanagara.,Demo Associate 102|Demo Associate 119
DEMO-20260724-01042,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Dispute,4,12.916995,74.87182,2026-06-08T02:21:43,Synthetic demo record: dispute reported in Dakshina Kannada.,Demo Associate 216
DEMO-20260724-01043,Dharwad,Dharwad Demo Zone 3,Theft,4,15.467603,75.007455,2026-05-17T00:10:43,Synthetic demo record: theft reported in Dharwad.,Demo Associate 003|Demo Associate 012
DEMO-20260724-01044,Mandya,Mandya Demo Zone 1,Fraud,6,12.511041,76.888569,2026-06-22T23:48:43,Synthetic demo record: fraud reported in Mandya.,Demo Associate 179
DEMO-20260724-01045,Chikkamagaluru,Chikkamagaluru Demo Zone 3,Assault,7,13.271786,75.783538,2026-07-13T20:04:43,Synthetic demo record: assault reported in Chikkamagaluru.,Demo Associate 177|Demo Associate 169
DEMO-20260724-01046,Ramanagara,Ramanagara Demo Zone 3,Theft,3,12.695573,77.258971,2026-05-26T17:50:43,Synthetic demo record: theft reported in Ramanagara.,Demo Associate 229
DEMO-20260724-01047,Uttara Kannada,Uttara Kannada Demo Zone 1,Assault,6,14.785958,74.097457,2026-05-09T04:51:43,Synthetic demo record: assault reported in Uttara Kannada.,Demo Associate 075|Demo Associate 080
DEMO-20260724-01048,Vijayanagara,Vijayanagara Demo Zone 2,Dispute,4,15.378774,76.501691,2026-05-27T09:58:43,Synthetic demo record: dispute reported in Vijayanagara.,Demo Associate 103|Demo Associate 117
DEMO-20260724-01049,Mysuru,Mysuru Demo Zone 2,Assault,7,12.288608,76.616384,2026-06-02T04:34:43,Synthetic demo record: assault reported in Mysuru.,Demo Associate 182|Demo Associate 200|Demo Associate 185
DEMO-20260724-01050,Dharwad,Dharwad Demo Zone 3,Chain Snatching,8,15.456329,74.963135,2026-07-10T20:53:43,Synthetic demo record: chain snatching reported in Dharwad.,Demo Associate 008|Demo Associate 003
DEMO-20260724-01051,Belagavi,Belagavi Demo Zone 1,Dispute,3,15.824967,74.54218,2026-07-19T00:50:43,Synthetic demo record: dispute reported in Belagavi.,Demo Associate 041
DEMO-20260724-01052,Kalaburagi,Kalaburagi Demo Zone 1,Robbery,7,17.298415,76.819769,2026-05-12T00:22:43,Synthetic demo record: robbery reported in Kalaburagi.,Demo Associate 084
DEMO-20260724-01053,Koppal,Koppal Demo Zone 2,Vandalism,1,15.327684,76.126249,2026-07-11T06:40:43,Synthetic demo record: vandalism reported in Koppal.,Demo Associate 149
DEMO-20260724-01054,Koppal,Koppal Demo Zone 1,Dispute,2,15.381943,76.141203,2026-06-23T10:16:43,Synthetic demo record: dispute reported in Koppal.,Demo Associate 154|Demo Associate 150
DEMO-20260724-01055,Mandya,Mandya Demo Zone 4,Dispute,3,12.482737,76.860062,2026-07-20T02:04:43,Synthetic demo record: dispute reported in Mandya.,Demo Associate 171|Demo Associate 170
DEMO-20260724-01056,Davanagere,Davanagere Demo Zone 3,Fraud,4,14.490366,75.893948,2026-07-02T02:17:43,Synthetic demo record: fraud reported in Davanagere.,Demo Associate 239
DEMO-20260724-01057,Ramanagara,Ramanagara Demo Zone 2,Theft,5,12.737043,77.288375,2026-06-01T17:20:43,Synthetic demo record: theft reported in Ramanagara.,Demo Associate 223
DEMO-20260724-01058,Uttara Kannada,Uttara Kannada Demo Zone 1,Vandalism,2,14.838707,74.170561,2026-07-09T00:25:43,Synthetic demo record: vandalism reported in Uttara Kannada.,Demo Associate 067|Demo Associate 072
DEMO-20260724-01059,Hassan,Hassan Demo Zone 1,Assault,6,13.041338,76.115707,2026-07-08T02:29:43,Synthetic demo record: assault reported in Hassan.,Demo Associate 041|Demo Associate 048|Demo Associate 043
DEMO-20260724-01060,Bagalkote,Bagalkote Demo Zone 1,Assault,6,16.199685,75.646591,2026-06-16T02:50:43,Synthetic demo record: assault reported in Bagalkote.,Demo Associate 019|Demo Associate 018|Demo Associate 017
DEMO-20260724-01061,Uttara Kannada,Uttara Kannada Demo Zone 2,Theft,3,14.792306,74.129745,2026-06-23T15:42:43,Synthetic demo record: theft reported in Uttara Kannada.,Demo Associate 074
DEMO-20260724-01062,Ramanagara,Ramanagara Demo Zone 2,Assault,6,12.719427,77.307132,2026-05-26T16:42:43,Synthetic demo record: assault reported in Ramanagara.,Demo Associate 221
DEMO-20260724-01063,Vijayanagara,Vijayanagara Demo Zone 4,Assault,7,15.29125,76.490573,2026-06-01T01:22:43,Synthetic demo record: assault reported in Vijayanagara.,Demo Associate 119|Demo Associate 109|Demo Associate 118
DEMO-20260724-01064,Ramanagara,Ramanagara Demo Zone 1,Burglary,6,12.755243,77.303535,2026-07-22T02:46:43,Synthetic demo record: burglary reported in Ramanagara.,Demo Associate 228|Demo Associate 240
DEMO-20260724-01065,Haveri,Haveri Demo Zone 2,Theft,5,14.811396,75.448731,2026-07-04T11:45:43,Synthetic demo record: theft reported in Haveri.,Demo Associate 078
DEMO-20260724-01066,Kolar,Kolar Demo Zone 1,Fraud,6,13.145639,78.136933,2026-06-29T10:39:43,Synthetic demo record: fraud reported in Kolar.,Demo Associate 134|Demo Associate 121
DEMO-20260724-01067,Ballari,Ballari Demo Zone 2,Burglary,5,15.136379,76.937218,2026-05-11T14:10:43,Synthetic demo record: burglary reported in Ballari.,Demo Associate 022|Demo Associate 031|Demo Associate 036
DEMO-20260724-01068,Kodagu,Kodagu Demo Zone 2,Theft,4,12.422998,75.698845,2026-06-22T14:42:43,Synthetic demo record: theft reported in Kodagu.,Demo Associate 106
DEMO-20260724-01069,Davanagere,Davanagere Demo Zone 3,Burglary,6,14.480034,75.881013,2026-05-21T15:41:43,Synthetic demo record: burglary reported in Davanagere.,Demo Associate 235|Demo Associate 225
DEMO-20260724-01070,Chamarajanagar,Chamarajanagar Demo Zone 1,Robbery,7,11.931715,76.955117,2026-07-11T18:52:43,Synthetic demo record: robbery reported in Chamarajanagar.,Demo Associate 131|Demo Associate 126
DEMO-20260724-01071,Mysuru,Mysuru Demo Zone 1,Fraud,4,12.281627,76.626824,2026-06-01T18:28:43,Synthetic demo record: fraud reported in Mysuru.,Demo Associate 190|Demo Associate 193
DEMO-20260724-01072,Belagavi,Belagavi Demo Zone 1,Theft,4,15.806566,74.489479,2026-06-07T14:14:43,Synthetic demo record: theft reported in Belagavi.,Demo Associate 048|Demo Associate 049
DEMO-20260724-01073,Kalaburagi,Kalaburagi Demo Zone 4,Dispute,4,17.337867,76.844472,2026-05-20T11:53:43,Synthetic demo record: dispute reported in Kalaburagi.,Demo Associate 098
DEMO-20260724-01074,Kodagu,Kodagu Demo Zone 3,Assault,8,12.433294,75.748851,2026-05-24T18:00:43,Synthetic demo record: assault reported in Kodagu.,Demo Associate 119|Demo Associate 120
DEMO-20260724-01075,Ramanagara,Ramanagara Demo Zone 4,Fraud,5,12.752397,77.293425,2026-06-26T12:42:43,Synthetic demo record: fraud reported in Ramanagara.,Demo Associate 226|Demo Associate 233|Demo Associate 236
DEMO-20260724-01076,Bengaluru Rural,Bengaluru Rural Demo Zone 4,Assault,8,13.250235,77.569502,2026-05-18T23:46:43,Synthetic demo record: assault reported in Bengaluru Rural.,Demo Associate 069|Demo Associate 073
DEMO-20260724-01077,Chamarajanagar,Chamarajanagar Demo Zone 4,Assault,6,11.90156,76.981633,2026-06-12T08:19:43,Synthetic demo record: assault reported in Chamarajanagar.,Demo Associate 133|Demo Associate 136
DEMO-20260724-01078,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Vandalism,3,13.314277,75.759083,2026-06-18T04:17:43,Synthetic demo record: vandalism reported in Chikkamagaluru.,Demo Associate 177|Demo Associate 173
DEMO-20260724-01079,Ramanagara,Ramanagara Demo Zone 2,Burglary,7,12.747041,77.275038,2026-07-08T10:10:43,Synthetic demo record: burglary reported in Ramanagara.,Demo Associate 232|Demo Associate 237
DEMO-20260724-01080,Kodagu,Kodagu Demo Zone 3,Theft,3,12.412008,75.734312,2026-06-03T07:10:43,Synthetic demo record: theft reported in Kodagu.,Demo Associate 105|Demo Associate 113
DEMO-20260724-01081,Vijayapura,Vijayapura Demo Zone 1,Theft,4,16.8458,75.674465,2026-07-14T13:31:43,Synthetic demo record: theft reported in Vijayapura.,Demo Associate 082
DEMO-20260724-01082,Bagalkote,Bagalkote Demo Zone 1,Fraud,6,16.141418,75.661347,2026-05-07T07:12:43,Synthetic demo record: fraud reported in Bagalkote.,Demo Associate 007
DEMO-20260724-01083,Koppal,Koppal Demo Zone 2,Robbery,7,15.339511,76.118832,2026-05-20T10:58:43,Synthetic demo record: robbery reported in Koppal.,Demo Associate 155
DEMO-20260724-01084,Koppal,Koppal Demo Zone 2,Vandalism,2,15.364566,76.117952,2026-06-10T18:49:43,Synthetic demo record: vandalism reported in Koppal.,Demo Associate 160|Demo Associate 155
DEMO-20260724-01085,Mandya,Mandya Demo Zone 3,Burglary,5,12.547471,76.89603,2026-05-07T15:08:43,Synthetic demo record: burglary reported in Mandya.,Demo Associate 180|Demo Associate 162|Demo Associate 169
DEMO-20260724-01086,Kalaburagi,Kalaburagi Demo Zone 2,Burglary,5,17.303333,76.794067,2026-05-22T10:48:43,Synthetic demo record: burglary reported in Kalaburagi.,Demo Associate 093|Demo Associate 100
DEMO-20260724-01087,Hassan,Hassan Demo Zone 1,Fraud,5,12.969264,76.075122,2026-05-21T07:15:43,Synthetic demo record: fraud reported in Hassan.,Demo Associate 052
DEMO-20260724-01088,Kodagu,Kodagu Demo Zone 4,Fraud,6,12.40795,75.76606,2026-07-16T14:03:43,Synthetic demo record: fraud reported in Kodagu.,Demo Associate 113|Demo Associate 102
DEMO-20260724-01089,Kalaburagi,Kalaburagi Demo Zone 3,Theft,4,17.366728,76.835051,2026-05-25T20:17:43,Synthetic demo record: theft reported in Kalaburagi.,Demo Associate 088|Demo Associate 093
DEMO-20260724-01090,Dakshina Kannada,Dakshina Kannada Demo Zone 3,Chain Snatching,6,12.892406,74.829901,2026-06-26T01:45:43,Synthetic demo record: chain snatching reported in Dakshina Kannada.,Demo Associate 201|Demo Associate 202
DEMO-20260724-01091,Kodagu,Kodagu Demo Zone 3,Chain Snatching,7,12.449394,75.728021,2026-06-28T20:23:43,Synthetic demo record: chain snatching reported in Kodagu.,Demo Associate 111|Demo Associate 105|Demo Associate 101
DEMO-20260724-01092,Chikkaballapur,Chikkaballapur Demo Zone 3,Assault,7,13.475427,77.775815,2026-05-06T16:46:43,Synthetic demo record: assault reported in Chikkaballapur.,Demo Associate 146
DEMO-20260724-01093,Kodagu,Kodagu Demo Zone 4,Dispute,3,12.417874,75.754403,2026-05-24T09:23:43,Synthetic demo record: dispute reported in Kodagu.,Demo Associate 118|Demo Associate 120
DEMO-20260724-01094,Bengaluru Rural,Bengaluru Rural Demo Zone 2,Theft,5,13.243144,77.639312,2026-05-02T17:20:43,Synthetic demo record: theft reported in Bengaluru Rural.,Demo Associate 071|Demo Associate 061|Demo Associate 062
DEMO-20260724-01095,Gadag,Gadag Demo Zone 2,Dispute,2,15.397615,75.655604,2026-07-18T03:12:43,Synthetic demo record: dispute reported in Gadag.,Demo Associate 023|Demo Associate 029
DEMO-20260724-01096,Bagalkote,Bagalkote Demo Zone 3,Burglary,5,16.186707,75.688958,2026-05-01T13:38:43,Synthetic demo record: burglary reported in Bagalkote.,Demo Associate 007
DEMO-20260724-01097,Koppal,Koppal Demo Zone 2,Vandalism,3,15.337957,76.129052,2026-05-05T12:16:43,Synthetic demo record: vandalism reported in Koppal.,Demo Associate 150|Demo Associate 149
DEMO-20260724-01098,Dharwad,Dharwad Demo Zone 4,Dispute,4,15.435418,75.029647,2026-05-27T21:04:43,Synthetic demo record: dispute reported in Dharwad.,Demo Associate 011
DEMO-20260724-01099,Davanagere,Davanagere Demo Zone 3,Robbery,8,14.426575,75.936609,2026-07-07T08:44:43,Synthetic demo record: robbery reported in Davanagere.,Demo Associate 236
DEMO-20260724-01100,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Vandalism,3,13.323224,75.77599,2026-05-22T23:44:43,Synthetic demo record: vandalism reported in Chikkamagaluru.,Demo Associate 169|Demo Associate 170
DEMO-20260724-01101,Bengaluru Urban,Bengaluru Urban Demo Zone 2,Assault,8,13.001981,77.628078,2026-06-22T10:16:43,Synthetic demo record: assault reported in Bengaluru Urban.,Demo Associate 084|Demo Associate 086|Demo Associate 093
DEMO-20260724-01102,Udupi,Udupi Demo Zone 1,Robbery,7,13.360766,74.766698,2026-07-05T14:03:43,Synthetic demo record: robbery reported in Udupi.,Demo Associate 056
DEMO-20260724-01103,Chamarajanagar,Chamarajanagar Demo Zone 2,Burglary,5,11.950169,76.978503,2026-06-13T14:21:43,Synthetic demo record: burglary reported in Chamarajanagar.,Demo Associate 130|Demo Associate 131
DEMO-20260724-01104,Uttara Kannada,Uttara Kannada Demo Zone 1,Burglary,7,14.775464,74.170308,2026-07-23T23:17:43,Synthetic demo record: burglary reported in Uttara Kannada.,Demo Associate 070|Demo Associate 073
DEMO-20260724-01105,Mandya,Mandya Demo Zone 3,Assault,7,12.516588,76.866741,2026-05-04T20:54:43,Synthetic demo record: assault reported in Mandya.,Demo Associate 177|Demo Associate 173
DEMO-20260724-01106,Koppal,Koppal Demo Zone 1,Assault,6,15.312772,76.121938,2026-07-18T10:55:43,Synthetic demo record: assault reported in Koppal.,Demo Associate 148|Demo Associate 157
DEMO-20260724-01107,Chikkaballapur,Chikkaballapur Demo Zone 4,Dispute,4,13.445129,77.760074,2026-06-12T22:04:43,Synthetic demo record: dispute reported in Chikkaballapur.,Demo Associate 149
DEMO-20260724-01108,Bidar,Bidar Demo Zone 4,Fraud,4,17.907153,77.486996,2026-05-28T06:32:43,Synthetic demo record: fraud reported in Bidar.,Demo Associate 112|Demo Associate 103
DEMO-20260724-01109,Udupi,Udupi Demo Zone 2,Fraud,6,13.341023,74.700274,2026-06-02T08:32:43,Synthetic demo record: fraud reported in Udupi.,Demo Associate 055|Demo Associate 049
DEMO-20260724-01110,Chamarajanagar,Chamarajanagar Demo Zone 2,Vandalism,3,11.962173,76.983907,2026-05-10T04:22:43,Synthetic demo record: vandalism reported in Chamarajanagar.,Demo Associate 134|Demo Associate 123
DEMO-20260724-01111,Kolar,Kolar Demo Zone 3,Theft,5,13.113719,78.168843,2026-06-05T12:32:43,Synthetic demo record: theft reported in Kolar.,Demo Associate 123|Demo Associate 137
DEMO-20260724-01112,Kodagu,Kodagu Demo Zone 2,Assault,7,12.463136,75.762167,2026-06-22T09:12:43,Synthetic demo record: assault reported in Kodagu.,Demo Associate 101|Demo Associate 113
DEMO-20260724-01113,Bidar,Bidar Demo Zone 4,Theft,4,17.886055,77.537911,2026-05-20T11:19:43,Synthetic demo record: theft reported in Bidar.,Demo Associate 113|Demo Associate 118
DEMO-20260724-01114,Udupi,Udupi Demo Zone 2,Fraud,4,13.327217,74.736915,2026-05-21T04:04:43,Synthetic demo record: fraud reported in Udupi.,Demo Associate 052|Demo Associate 056
DEMO-20260724-01115,Udupi,Udupi Demo Zone 2,Dispute,2,13.330917,74.712359,2026-06-12T15:19:43,Synthetic demo record: dispute reported in Udupi.,Demo Associate 044|Demo Associate 055|Demo Associate 048
DEMO-20260724-01116,Kalaburagi,Kalaburagi Demo Zone 4,Theft,3,17.29638,76.821314,2026-05-27T16:18:43,Synthetic demo record: theft reported in Kalaburagi.,Demo Associate 081
DEMO-20260724-01117,Vijayanagara,Vijayanagara Demo Zone 2,Dispute,3,15.350901,76.427222,2026-05-24T12:02:43,Synthetic demo record: dispute reported in Vijayanagara.,Demo Associate 109|Demo Associate 103
DEMO-20260724-01118,Kodagu,Kodagu Demo Zone 2,Vandalism,1,12.453026,75.713184,2026-05-05T18:25:43,Synthetic demo record: vandalism reported in Kodagu.,Demo Associate 113|Demo Associate 104
DEMO-20260724-01119,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Theft,3,13.329562,75.733947,2026-05-22T21:49:43,Synthetic demo record: theft reported in Chikkamagaluru.,Demo Associate 170|Demo Associate 177
DEMO-20260724-01120,Gadag,Gadag Demo Zone 2,Dispute,2,15.467235,75.665414,2026-05-30T05:59:43,Synthetic demo record: dispute reported in Gadag.,Demo Associate 033
DEMO-20260724-01121,Yadgir,Yadgir Demo Zone 2,Chain Snatching,7,16.801608,77.161105,2026-04-25T03:34:43,Synthetic demo record: chain snatching reported in Yadgir.,Demo Associate 136|Demo Associate 135
DEMO-20260724-01122,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Fraud,6,12.948339,74.837562,2026-06-23T04:12:43,Synthetic demo record: fraud reported in Dakshina Kannada.,Demo Associate 207|Demo Associate 218
DEMO-20260724-01123,Uttara Kannada,Uttara Kannada Demo Zone 3,Vandalism,1,14.8342,74.112708,2026-07-15T20:20:43,Synthetic demo record: vandalism reported in Uttara Kannada.,Demo Associate 061
DEMO-20260724-01124,Hassan,Hassan Demo Zone 3,Theft,4,13.017538,76.069307,2026-06-17T02:55:43,Synthetic demo record: theft reported in Hassan.,Demo Associate 046|Demo Associate 043
DEMO-20260724-01125,Chikkamagaluru,Chikkamagaluru Demo Zone 2,Dispute,3,13.305899,75.731203,2026-06-24T23:38:43,Synthetic demo record: dispute reported in Chikkamagaluru.,Demo Associate 161|Demo Associate 172
DEMO-20260724-01126,Haveri,Haveri Demo Zone 1,Fraud,4,14.808348,75.370849,2026-05-05T07:41:43,Synthetic demo record: fraud reported in Haveri.,Demo Associate 066|Demo Associate 071
DEMO-20260724-01127,Belagavi,Belagavi Demo Zone 3,Assault,7,15.862868,74.459309,2026-07-09T11:42:43,Synthetic demo record: assault reported in Belagavi.,Demo Associate 057|Demo Associate 054
DEMO-20260724-01128,Bengaluru Rural,Bengaluru Rural Demo Zone 3,Fraud,6,13.285452,77.625471,2026-06-21T09:27:43,Synthetic demo record: fraud reported in Bengaluru Rural.,Demo Associate 063|Demo Associate 079|Demo Associate 062
DEMO-20260724-01129,Yadgir,Yadgir Demo Zone 1,Theft,4,16.787853,77.150276,2026-06-20T05:13:43,Synthetic demo record: theft reported in Yadgir.,Demo Associate 137
DEMO-20260724-01130,Bagalkote,Bagalkote Demo Zone 2,Fraud,4,16.150671,75.62384,2026-05-08T13:09:43,Synthetic demo record: fraud reported in Bagalkote.,Demo Associate 010
DEMO-20260724-01131,Chamarajanagar,Chamarajanagar Demo Zone 2,Assault,7,11.913942,76.953497,2026-05-20T18:07:43,Synthetic demo record: assault reported in Chamarajanagar.,Demo Associate 128
DEMO-20260724-01132,Tumakuru,Tumakuru Demo Zone 4,Assault,6,13.358064,77.102268,2026-07-08T08:23:43,Synthetic demo record: assault reported in Tumakuru.,Demo Associate 032|Demo Associate 021
DEMO-20260724-01133,Vijayapura,Vijayapura Demo Zone 3,Theft,3,16.830079,75.669839,2026-05-04T07:59:43,Synthetic demo record: theft reported in Vijayapura.,Demo Associate 085
DEMO-20260724-01134,Ramanagara,Ramanagara Demo Zone 2,Burglary,6,12.691394,77.270444,2026-06-26T12:54:43,Synthetic demo record: burglary reported in Ramanagara.,Demo Associate 222
DEMO-20260724-01135,Chitradurga,Chitradurga Demo Zone 4,Burglary,5,14.255589,76.416854,2026-07-20T07:26:43,Synthetic demo record: burglary reported in Chitradurga.,Demo Associate 186
DEMO-20260724-01136,Bidar,Bidar Demo Zone 3,Dispute,3,17.894438,77.509813,2026-06-27T11:54:43,Synthetic demo record: dispute reported in Bidar.,Demo Associate 107|Demo Associate 119|Demo Associate 102
DEMO-20260724-01137,Belagavi,Belagavi Demo Zone 2,Chain Snatching,7,15.84747,74.466945,2026-07-09T12:43:43,Synthetic demo record: chain snatching reported in Belagavi.,Demo Associate 054
DEMO-20260724-01138,Gadag,Gadag Demo Zone 3,Assault,7,15.465051,75.670649,2026-05-06T02:23:43,Synthetic demo record: assault reported in Gadag.,Demo Associate 033
DEMO-20260724-01139,Chitradurga,Chitradurga Demo Zone 3,Burglary,5,14.24539,76.436772,2026-05-02T20:06:43,Synthetic demo record: burglary reported in Chitradurga.,Demo Associate 196|Demo Associate 183
DEMO-20260724-01140,Davanagere,Davanagere Demo Zone 3,Vandalism,3,14.428103,75.933477,2026-05-22T03:37:43,Synthetic demo record: vandalism reported in Davanagere.,Demo Associate 232
DEMO-20260724-01141,Shivamogga,Shivamogga Demo Zone 3,Theft,4,13.901776,75.540678,2026-07-10T19:29:43,Synthetic demo record: theft reported in Shivamogga.,Demo Associate 008|Demo Associate 013|Demo Associate 016
DEMO-20260724-01142,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Theft,5,12.932514,74.823497,2026-06-18T00:06:43,Synthetic demo record: theft reported in Dakshina Kannada.,Demo Associate 204|Demo Associate 201
DEMO-20260724-01143,Ballari,Ballari Demo Zone 3,Theft,5,15.170745,76.957842,2026-05-13T23:29:43,Synthetic demo record: theft reported in Ballari.,Demo Associate 036|Demo Associate 026
DEMO-20260724-01144,Tumakuru,Tumakuru Demo Zone 1,Theft,3,13.300581,77.082841,2026-07-08T14:33:43,Synthetic demo record: theft reported in Tumakuru.,Demo Associate 023|Demo Associate 039
DEMO-20260724-01145,Tumakuru,Tumakuru Demo Zone 4,Chain Snatching,8,13.295301,77.072122,2026-07-14T00:40:43,Synthetic demo record: chain snatching reported in Tumakuru.,Demo Associate 034|Demo Associate 029
DEMO-20260724-01146,Uttara Kannada,Uttara Kannada Demo Zone 3,Theft,5,14.834922,74.163656,2026-07-14T06:36:43,Synthetic demo record: theft reported in Uttara Kannada.,Demo Associate 068|Demo Associate 072|Demo Associate 079
DEMO-20260724-01147,Hassan,Hassan Demo Zone 1,Burglary,7,12.969875,76.144801,2026-04-30T14:12:43,Synthetic demo record: burglary reported in Hassan.,Demo Associate 046
DEMO-20260724-01148,Ballari,Ballari Demo Zone 2,Fraud,5,15.137134,76.940832,2026-06-01T13:51:43,Synthetic demo record: fraud reported in Ballari.,Demo Associate 028
DEMO-20260724-01149,Chamarajanagar,Chamarajanagar Demo Zone 1,Burglary,7,11.925118,76.924072,2026-05-22T05:13:43,Synthetic demo record: burglary reported in Chamarajanagar.,Demo Associate 134|Demo Associate 138|Demo Associate 130
DEMO-20260724-01150,Mysuru,Mysuru Demo Zone 1,Assault,6,12.336901,76.635942,2026-07-10T16:55:43,Synthetic demo record: assault reported in Mysuru.,Demo Associate 195
DEMO-20260724-01151,Uttara Kannada,Uttara Kannada Demo Zone 3,Fraud,6,14.817905,74.132122,2026-05-04T22:44:43,Synthetic demo record: fraud reported in Uttara Kannada.,Demo Associate 080
DEMO-20260724-01152,Dharwad,Dharwad Demo Zone 1,Dispute,3,15.437343,75.000606,2026-04-29T01:06:43,Synthetic demo record: dispute reported in Dharwad.,Demo Associate 002|Demo Associate 017
DEMO-20260724-01153,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Burglary,7,13.294061,77.595261,2026-05-08T06:31:43,Synthetic demo record: burglary reported in Bengaluru Rural.,Demo Associate 080|Demo Associate 070
DEMO-20260724-01154,Chikkaballapur,Chikkaballapur Demo Zone 3,Chain Snatching,7,13.475132,77.772182,2026-06-09T09:20:43,Synthetic demo record: chain snatching reported in Chikkaballapur.,Demo Associate 146
DEMO-20260724-01155,Gadag,Gadag Demo Zone 2,Dispute,2,15.439215,75.61499,2026-06-17T02:14:43,Synthetic demo record: dispute reported in Gadag.,Demo Associate 033
DEMO-20260724-01156,Bidar,Bidar Demo Zone 2,Robbery,7,17.883405,77.52259,2026-05-08T01:47:43,Synthetic demo record: robbery reported in Bidar.,Demo Associate 105|Demo Associate 116
DEMO-20260724-01157,Mandya,Mandya Demo Zone 3,Theft,5,12.517028,76.874389,2026-06-29T14:37:43,Synthetic demo record: theft reported in Mandya.,Demo Associate 167|Demo Associate 178
DEMO-20260724-01158,Ballari,Ballari Demo Zone 2,Dispute,4,15.139078,76.961255,2026-07-03T12:54:43,Synthetic demo record: dispute reported in Ballari.,Demo Associate 029
DEMO-20260724-01159,Kolar,Kolar Demo Zone 4,Theft,5,13.174639,78.086683,2026-06-23T03:47:43,Synthetic demo record: theft reported in Kolar.,Demo Associate 128|Demo Associate 124
DEMO-20260724-01160,Chikkaballapur,Chikkaballapur Demo Zone 1,Burglary,6,13.476152,77.693017,2026-06-15T10:15:43,Synthetic demo record: burglary reported in Chikkaballapur.,Demo Associate 159
DEMO-20260724-01161,Udupi,Udupi Demo Zone 4,Assault,8,13.295034,74.770636,2026-05-28T15:24:43,Synthetic demo record: assault reported in Udupi.,Demo Associate 059|Demo Associate 057
DEMO-20260724-01162,Dharwad,Dharwad Demo Zone 4,Dispute,3,15.444503,75.001297,2026-05-10T19:41:43,Synthetic demo record: dispute reported in Dharwad.,Demo Associate 003|Demo Associate 004|Demo Associate 010
DEMO-20260724-01163,Koppal,Koppal Demo Zone 3,Chain Snatching,7,15.329889,76.154423,2026-05-22T03:01:43,Synthetic demo record: chain snatching reported in Koppal.,Demo Associate 152
DEMO-20260724-01164,Raichur,Raichur Demo Zone 2,Theft,3,16.241414,77.365957,2026-06-11T06:54:43,Synthetic demo record: theft reported in Raichur.,Demo Associate 203
